longitude_list,latitude_list,OVII_column_number_density_integrate_data_list
340.0,5.0,15.918101463168703
340.0,10.0,15.90887435920505
340.0,15.0,15.756130196036752
340.0,20.0,15.767519703710576
340.0,25.0,15.683208958728427
340.0,30.0,15.544285645468275
340.0,35.0,15.530871627701343
340.0,40.0,15.46398941982967
340.0,45.0,15.407080051646508
340.0,50.0,15.328939175914135
340.0,55.0,15.173837681174245
340.0,60.0,15.146263841301494
340.0,65.0,15.101714320756926
340.0,70.0,15.045951059446129
340.0,75.0,14.973524877332173
340.0,80.0,14.94674484124878
340.0,85.0,15.077999595452832
340.0,90.0,15.252713668975785
345.0,-90.0,15.01682091453129
345.0,-85.0,14.909089284275053
345.0,-80.0,14.929569389754167
345.0,-75.0,14.864991115140517
345.0,-70.0,15.084720386177441
345.0,-65.0,15.244894329733125
345.0,-60.0,15.274518742086139
345.0,-55.0,15.112302838352587
345.0,-50.0,15.010518492765767
345.0,-45.0,15.06629177814737
345.0,-40.0,15.185403652227802
345.0,-35.0,15.092826165932195
345.0,-30.0,15.285525988794141
345.0,-25.0,15.463231722077259
345.0,-20.0,15.69273734940355
345.0,-15.0,15.645351046055351
345.0,-10.0,16.014442260906023
345.0,-5.0,16.150101286421126
345.0,0.0,16.03388175767968
345.0,5.0,16.047187033737806
345.0,10.0,15.796545477986486
345.0,15.0,15.786008999109244
345.0,20.0,15.6328444129914
345.0,25.0,15.654231569729756
345.0,30.0,15.653687596197946
345.0,35.0,15.667933326603075
345.0,40.0,15.564081294476937
345.0,45.0,15.461466382804263
345.0,50.0,15.303156906687889
345.0,55.0,15.136635956196535
345.0,60.0,15.141188947002634
345.0,65.0,15.133495020635614
345.0,70.0,15.030557346275257
345.0,75.0,14.963902710063943
345.0,80.0,14.991278911113703
345.0,85.0,15.0701846933697
345.0,90.0,15.252713668975785
350.0,-90.0,15.01682091453129
350.0,-85.0,14.9263251655524
350.0,-80.0,14.928096559536908
350.0,-75.0,14.850366580911636
350.0,-70.0,15.069985569784887
350.0,-65.0,15.236408211355455
350.0,-60.0,15.224658223904592
350.0,-55.0,15.115680049965922
350.0,-50.0,15.031822169576843
350.0,-45.0,15.014890243991141
350.0,-40.0,15.061514000961198
350.0,-35.0,15.124417140393865
350.0,-30.0,15.226205684244727
350.0,-25.0,15.172950440361312
350.0,-20.0,15.427732066715198
350.0,-15.0,15.679155652615453
350.0,-10.0,15.948571514055851
350.0,-5.0,16.249379996365313
350.0,0.0,16.121575731066745
350.0,5.0,16.32872727454249
350.0,10.0,15.938499606083587
350.0,15.0,15.81539481218415
350.0,20.0,15.815699012424561
350.0,25.0,15.705494600172704
350.0,30.0,15.641675612925269
350.0,35.0,15.691780999763026
350.0,40.0,15.582039258900938
350.0,45.0,15.50205351020358
350.0,50.0,15.224595629764162
350.0,55.0,15.14533790168321
350.0,60.0,15.157146386417564
350.0,65.0,15.152695946746892
350.0,70.0,15.053744013338058
350.0,75.0,14.98189530473773
350.0,80.0,15.004080173041459
350.0,85.0,15.074094067743124
350.0,90.0,15.252713668975785
355.0,-90.0,15.01682091453129
355.0,-85.0,14.931512730061947
355.0,-80.0,14.909703835648155
355.0,-75.0,14.868697943328357
355.0,-70.0,15.027619541363078
355.0,-65.0,15.231789630834774
355.0,-60.0,15.19329052897007
355.0,-55.0,15.135268679781536
355.0,-50.0,15.068557140307593
355.0,-45.0,14.987451602000492
355.0,-40.0,15.063540486082653
355.0,-35.0,15.072030972588658
355.0,-30.0,15.139158753457997
355.0,-25.0,15.236393371568093
355.0,-20.0,15.567036916269217
355.0,-15.0,15.657159232810951
355.0,-10.0,15.882383279015663
355.0,-5.0,16.294674662800297
355.0,0.0,15.779685189696652
355.0,5.0,16.13884922347701
355.0,10.0,15.796331687584573
355.0,15.0,15.731960642054544
355.0,20.0,15.792173151181473
355.0,25.0,15.642922217714222
355.0,30.0,15.659797682412057
355.0,35.0,15.636066206690638
355.0,40.0,15.546986661349221
355.0,45.0,15.464096209032098
355.0,50.0,15.233058358264557
355.0,55.0,15.140032613263223
355.0,60.0,15.14224840126534
355.0,65.0,15.192963062461986
355.0,70.0,15.076264872982769
355.0,75.0,14.992849025239266
355.0,80.0,15.033411407096398
355.0,85.0,15.069845956926084
355.0,90.0,15.252713668975785
