longitude_list,latitude_list,OVIII_column_number_density_integrate_data_list
340.0,-15.0,14.8516817361777
340.0,-10.0,15.234393043714688
340.0,-5.0,15.28837287126524
340.0,0.0,13.209343893093104
340.0,5.0,14.878582675553575
340.0,10.0,14.948756463887344
340.0,15.0,15.078356937356062
340.0,20.0,14.9334567315924
340.0,25.0,14.920780445338128
340.0,30.0,14.94175646706985
340.0,35.0,14.78386027988657
340.0,40.0,14.693435475327325
340.0,45.0,14.526291167728273
340.0,50.0,14.381079683477052
340.0,55.0,14.373704303279672
340.0,60.0,14.3838752260063
340.0,65.0,14.443304901766906
340.0,70.0,14.488358768320554
340.0,75.0,14.477124247195523
340.0,80.0,14.47359604722135
340.0,85.0,14.537871558130307
340.0,90.0,14.534958148663772
345.0,-90.0,14.405611173066939
345.0,-85.0,14.341844029179999
345.0,-80.0,14.359970769015751
345.0,-75.0,14.323536280902095
345.0,-70.0,14.231816553400765
345.0,-65.0,14.352182582251213
345.0,-60.0,14.240537012495498
345.0,-55.0,14.187844311382392
345.0,-50.0,14.283792595771528
345.0,-45.0,14.434567797749915
345.0,-40.0,14.589175905058273
345.0,-35.0,14.560381374355241
345.0,-30.0,14.545627909258604
345.0,-25.0,14.789509702651708
345.0,-20.0,14.984349534550166
345.0,-15.0,15.104163339975202
345.0,-10.0,15.246975351545336
345.0,-5.0,15.402802210886215
345.0,0.0,14.200824420229075
345.0,5.0,15.246607160260623
345.0,10.0,15.12674080794384
345.0,15.0,14.914276325919769
345.0,20.0,14.876728775674565
345.0,25.0,14.80661601557575
345.0,30.0,14.812515651000108
345.0,35.0,14.786843677842432
345.0,40.0,14.671146082259884
345.0,45.0,14.46757307078873
345.0,50.0,14.381920968668458
345.0,55.0,14.366467243867634
345.0,60.0,14.347666071271016
345.0,65.0,14.421709408495278
345.0,70.0,14.491952648041218
345.0,75.0,14.468575024547903
345.0,80.0,14.48792752651593
345.0,85.0,14.53683820154931
345.0,90.0,14.534958148663772
350.0,-90.0,14.405611173066939
350.0,-85.0,14.337978252344067
350.0,-80.0,14.342570045135206
350.0,-75.0,14.31467033352577
350.0,-70.0,14.224265677148956
350.0,-65.0,14.360871899702758
350.0,-60.0,14.20614003576447
350.0,-55.0,14.195882927414047
350.0,-50.0,14.292146790462343
350.0,-45.0,14.405192433991171
350.0,-40.0,14.454799446504044
350.0,-35.0,14.47842844822081
350.0,-30.0,14.665507799992568
350.0,-25.0,14.650780380167813
350.0,-20.0,14.761715512179444
350.0,-15.0,14.846135424291548
350.0,-10.0,14.896365919847852
350.0,-5.0,15.316601719608121
350.0,0.0,14.407723823828618
350.0,5.0,15.171824069902963
350.0,10.0,15.166058475616325
350.0,15.0,14.953141005952475
350.0,20.0,14.827370819051652
350.0,25.0,14.710671397041994
350.0,30.0,14.818841768212572
350.0,35.0,14.798332547867783
350.0,40.0,14.648671405710216
350.0,45.0,14.484105089409113
350.0,50.0,14.43825056683601
350.0,55.0,14.38363518571392
350.0,60.0,14.370115874969692
350.0,65.0,14.413971367625248
350.0,70.0,14.481224840265302
350.0,75.0,14.460725615617493
350.0,80.0,14.48085076475331
350.0,85.0,14.53597691013547
350.0,90.0,14.534958148663772
355.0,-90.0,14.405611173066939
355.0,-85.0,14.335640294382003
355.0,-80.0,14.293056005836437
355.0,-75.0,14.292385568589863
355.0,-70.0,14.226439475406652
355.0,-65.0,14.379364013716334
355.0,-60.0,14.155732040183668
355.0,-55.0,14.19137257897556
355.0,-50.0,14.24453090130862
355.0,-45.0,14.313898821266154
355.0,-40.0,14.34564866669186
355.0,-35.0,14.433745095836535
355.0,-30.0,14.48152566118028
355.0,-25.0,14.565685216424043
355.0,-20.0,14.763894654424261
355.0,-15.0,14.803101782604625
355.0,-10.0,14.959762980514613
355.0,-5.0,15.03850253746036
355.0,0.0,14.823369049157504
355.0,5.0,15.18821954554461
355.0,10.0,14.850759047958235
355.0,15.0,15.096453906923756
355.0,20.0,14.844694086236604
355.0,25.0,14.781462118200368
355.0,30.0,14.727127442023034
355.0,35.0,14.779002757845175
355.0,40.0,14.618092246684885
355.0,45.0,14.515458111487483
355.0,50.0,14.481202458080094
355.0,55.0,14.4257002179532
355.0,60.0,14.38329681359691
355.0,65.0,14.400049044716404
355.0,70.0,14.44570433934695
355.0,75.0,14.44235190410733
355.0,80.0,14.472055153197
355.0,85.0,14.54932496180809
355.0,90.0,14.534958148663772
